_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
community.n.20-20.weightsBNC-4-4pospmi.7-7.LLR	-2.72591520946	0.380094428908	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	dir_lik_stat	27.26
community.n.20-20.weightsBNC-4-4pospmi.7-7.pospmi	1.52833835976	1.06594189328	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	pospmi	23.57
community.n.20-20.weightsBNC-4-4pospmi.7-7.tScore	-0.870023712018	1.55356568644	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	tScore	23.38
community.n.20-20.weightsBNC-7-7pospmi.10-10.diceM	-3.18457555148	1.23216774028	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	diceM	19.27
community.n.20-20.weightsBNC-7-7pospmi.10-10.LLR	-2.18290743721	0.790141219739	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	dir_lik_stat	26.55
community.n.20-20.weightsBNC-7-7pospmi.10-10.pospmi	1.98000219044	1.05016666252	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	pospmi	24.19
community.n.20-20.weightsBNC-7-7pospmi.10-10.tScore	-0.825317982423	0.0101523049288	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	tScore	22.44
community.n.20-20.weightsBNC-7-7pospmi.2-2.diceM	-3.54730521525	0.196491848426	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	diceM	22.22
community.n.20-20.weightsBNC-7-7pospmi.2-2.LLR	-4.46361624678	-0.889997258076	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	dir_lik_stat	28.64
community.n.20-20.weightsBNC-7-7pospmi.2-2.pospmi	1.75434477969	-0.341904957525	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	pospmi	26.33
community.n.20-20.weightsBNC-7-7pospmi.2-2.tScore	-2.42599082483	-0.44349084811	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	tScore	27.75
community.n.20-20.weightsBNC-7-7pospmi.4-4.diceM	-4.56512804512	0.762840396523	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	diceM	11.04
community.n.20-20.weightsBNC-7-7pospmi.4-4.LLR	-2.89421930225	-0.573714251246	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	dir_lik_stat	27.64
community.n.20-20.weightsBNC-7-7pospmi.4-4.pospmi	1.42392326345	-0.325941861299	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	pospmi	25.62
community.n.20-20.weightsBNC-7-7pospmi.4-4.tScore	0.224080776991	0.726257370466	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	tScore	24.52
community.n.20-20.weightsBNC-7-7pospmi.7-7.diceM	-3.17871619439	2.46150079519	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	diceM	15.10
community.n.20-20.weightsBNC-7-7pospmi.7-7.LLR	-2.3301307571	0.597295385915	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	dir_lik_stat	26.76
community.n.20-20.weightsBNC-7-7pospmi.7-7.pospmi	1.36111853988	0.662045212468	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	pospmi	24.77
community.n.20-20.weightsBNC-7-7pospmi.7-7.tScore	1.16579178165	0.0954506588626	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	tScore	22.93
community.n.40-40.weightsBNC-2-2pospmi.10-10.diceM	-1.49387586265	-0.88246629687	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	22.40
community.n.40-40.weightsBNC-2-2pospmi.10-10.LLR	-1.56851648746	-2.49262411006	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	dir_lik_stat	27.35
community.n.40-40.weightsBNC-2-2pospmi.10-10.pospmi	0.903802642341	-1.99903471048	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	25.00
community.n.40-40.weightsBNC-2-2pospmi.10-10.tScore	1.04579904929	-0.848956765863	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	23.41
community.n.40-40.weightsBNC-2-2pospmi.2-2.diceM	-2.40450623822	-2.59915299455	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	24.99
