_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
campaign.n.20-20.weightsBNC-2-2pospmi.10-10.LLR	3.30676698665	4.21922036805	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	LLR	27.30
campaign.n.20-20.weightsBNC-2-2pospmi.10-10.pospmi	6.13914197628	1.58652175363	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	23.20
campaign.n.20-20.weightsBNC-2-2pospmi.10-10.tScore	3.12293733399	2.79034341916	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	24.15
campaign.n.20-20.weightsBNC-2-2pospmi.2-2.diceM	1.61912640105	0.0572951661729	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	24.95
campaign.n.20-20.weightsBNC-2-2pospmi.2-2.LLR	-0.459609215823	5.1904162061	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	LLR	32.39
campaign.n.20-20.weightsBNC-2-2pospmi.2-2.pospmi	4.5308390284	2.43531510956	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	25.28
campaign.n.20-20.weightsBNC-2-2pospmi.2-2.tScore	3.97448692286	4.53549791408	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	29.76
campaign.n.20-20.weightsBNC-2-2pospmi.4-4.diceM	4.65398719228	-0.661211402042	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	23.14
campaign.n.20-20.weightsBNC-2-2pospmi.4-4.LLR	1.13717415072	3.0766807233	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	LLR	29.99
campaign.n.20-20.weightsBNC-2-2pospmi.4-4.pospmi	5.56114221413	1.94073169927	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	24.23
campaign.n.20-20.weightsBNC-2-2pospmi.4-4.tScore	3.40963698063	3.49978919748	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	27.67
campaign.n.20-20.weightsBNC-2-2pospmi.7-7.diceM	3.66762979756	-2.5269896451	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	21.85
campaign.n.20-20.weightsBNC-2-2pospmi.7-7.LLR	1.03467060279	4.20146942081	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	LLR	28.55
campaign.n.20-20.weightsBNC-2-2pospmi.7-7.pospmi	5.56636160472	1.41748206242	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	24.42
campaign.n.20-20.weightsBNC-2-2pospmi.7-7.tScore	2.86285786479	2.69461598463	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	25.43
campaign.n.20-20.weightsBNC-4-4pospmi.10-10.diceM	2.41911632016	-0.38168119548	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	19.58
campaign.n.20-20.weightsBNC-4-4pospmi.10-10.LLR	-0.520240162969	2.74005061766	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	LLR	27.28
campaign.n.20-20.weightsBNC-4-4pospmi.10-10.pospmi	4.79838436202	0.0608623516199	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	21.47
campaign.n.20-20.weightsBNC-4-4pospmi.10-10.tScore	1.29898189221	2.25718855711	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	23.76
campaign.n.20-20.weightsBNC-4-4pospmi.2-2.diceM	0.506105564812	-0.548165591919	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	24.30
campaign.n.20-20.weightsBNC-4-4pospmi.2-2.LLR	-1.9325928943	4.28451780895	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	LLR	32.94
campaign.n.20-20.weightsBNC-4-4pospmi.2-2.pospmi	4.25371509751	-0.294057327535	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	24.35
campaign.n.20-20.weightsBNC-4-4pospmi.2-2.tScore	2.54480620203	2.94980953205	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	tScore	29.68
campaign.n.20-20.weightsBNC-4-4pospmi.4-4.diceM	3.73617505319	-2.80411011878	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	diceM	21.93
campaign.n.20-20.weightsBNC-4-4pospmi.4-4.LLR	0.000313255838313	3.7798106193	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	LLR	29.32
campaign.n.20-20.weightsBNC-4-4pospmi.4-4.pospmi	4.7009368403	-0.343500750758	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	pospmi	22.99
campaign.n.20-20.weightsBNC-4-4pospmi.4-4.tScore	2.08410271732	2.58069131473	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	tScore	26.80
campaign.n.20-20.weightsBNC-4-4pospmi.7-7.diceM	2.38047586232	-1.18692526695	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	diceM	20.41
campaign.n.20-20.weightsBNC-4-4pospmi.7-7.LLR	-1.7553851408	2.0967973009	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	LLR	28.57
campaign.n.20-20.weightsBNC-4-4pospmi.7-7.pospmi	4.27288722107	-0.741892449287	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	pospmi	22.11
campaign.n.20-20.weightsBNC-4-4pospmi.7-7.tScore	2.95820419663	2.09876782632	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	tScore	25.24
campaign.n.20-20.weightsBNC-7-7pospmi.10-10.diceM	1.44657845972	-1.28306827958	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	diceM	20.02
campaign.n.20-20.weightsBNC-7-7pospmi.10-10.LLR	-0.569071787233	2.81258940434	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	LLR	26.25
campaign.n.20-20.weightsBNC-7-7pospmi.10-10.pospmi	3.36347462011	-1.70750350493	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	pospmi	22.37
campaign.n.20-20.weightsBNC-7-7pospmi.10-10.tScore	1.52146947768	1.59703188535	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	tScore	23.33
campaign.n.20-20.weightsBNC-7-7pospmi.2-2.diceM	1.52115982698	-1.5483964524	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	diceM	26.30
campaign.n.20-20.weightsBNC-7-7pospmi.2-2.LLR	-2.17913578518	5.418184794	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	LLR	31.84
campaign.n.20-20.weightsBNC-7-7pospmi.2-2.pospmi	3.12329854605	-2.06566356302	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	pospmi	24.46
campaign.n.20-20.weightsBNC-7-7pospmi.2-2.tScore	0.413907846053	0.913380160992	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	tScore	29.78
campaign.n.20-20.weightsBNC-7-7pospmi.4-4.diceM	1.29809900656	-1.51983187308	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	diceM	22.72
campaign.n.20-20.weightsBNC-7-7pospmi.4-4.LLR	0.370534473131	4.31814264744	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	LLR	29.09
campaign.n.20-20.weightsBNC-7-7pospmi.4-4.pospmi	3.8584031827	-1.50141514403	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	pospmi	23.18
campaign.n.20-20.weightsBNC-7-7pospmi.4-4.tScore	1.53337136997	2.64709878254	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	tScore	26.02
campaign.n.20-20.weightsBNC-7-7pospmi.7-7.diceM	1.30336258678	-0.738992958015	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	diceM	20.98
campaign.n.20-20.weightsBNC-7-7pospmi.7-7.LLR	0.774969437239	3.68564057169	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	LLR	27.91
campaign.n.20-20.weightsBNC-7-7pospmi.7-7.pospmi	4.31957275915	-1.61649882185	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	pospmi	21.96
campaign.n.20-20.weightsBNC-7-7pospmi.7-7.tScore	2.0612943016	2.08416700178	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	tScore	24.19
campaign.n.40-40.weightsBNC-2-2pospmi.10-10.diceM	0.99141593413	-2.83087721371	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	20.21
campaign.n.40-40.weightsBNC-2-2pospmi.10-10.LLR	-0.852559551373	1.95167111567	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	LLR	27.04
campaign.n.40-40.weightsBNC-2-2pospmi.10-10.pospmi	4.05093861433	1.30404995918	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	22.43
campaign.n.40-40.weightsBNC-2-2pospmi.10-10.tScore	2.35164650958	1.66634476606	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	22.84
campaign.n.40-40.weightsBNC-2-2pospmi.2-2.diceM	2.8218131498	-2.52471541025	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	25.65
campaign.n.40-40.weightsBNC-2-2pospmi.2-2.LLR	-0.405395295998	4.94796548738	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	LLR	30.62
campaign.n.40-40.weightsBNC-2-2pospmi.2-2.pospmi	3.68157068621	-1.48948212474	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	25.82
campaign.n.40-40.weightsBNC-2-2pospmi.2-2.tScore	2.48609597405	0.408204620231	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	28.09
campaign.n.40-40.weightsBNC-2-2pospmi.4-4.diceM	1.32460624108	-1.02850710196	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	22.95
campaign.n.40-40.weightsBNC-2-2pospmi.4-4.LLR	-0.621647203456	3.8310667768	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	LLR	28.80
campaign.n.40-40.weightsBNC-2-2pospmi.4-4.pospmi	4.86587025248	-0.149830813216	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	24.98
campaign.n.40-40.weightsBNC-2-2pospmi.4-4.tScore	2.19856356697	1.57326898863	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	26.25
campaign.n.40-40.weightsBNC-2-2pospmi.7-7.diceM	2.55226935819	-3.11637155159	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	21.06
campaign.n.40-40.weightsBNC-2-2pospmi.7-7.LLR	-0.447329246601	3.14703976345	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	LLR	26.92
