_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
lay.v.20-20.weightsBNC-2-2pospmi.2-2.tScore	2.07128999886	9.62468226417	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	28.44
lay.v.20-20.weightsBNC-2-2pospmi.4-4.diceM	-2.49007697228	0.915143586209	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	20.02
lay.v.20-20.weightsBNC-2-2pospmi.4-4.LLR	2.85338602157	8.22829704203	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	LLR	28.02
lay.v.20-20.weightsBNC-2-2pospmi.4-4.pospmi	-2.3640321881	-2.40121785924	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	18.71
lay.v.20-20.weightsBNC-2-2pospmi.4-4.tScore	3.06349580032	4.69793656421	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	24.84
lay.v.20-20.weightsBNC-2-2pospmi.7-7.diceM	-3.6847104751	-2.71676996267	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	17.85
lay.v.20-20.weightsBNC-2-2pospmi.7-7.LLR	5.32032162986	5.1372496096	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	LLR	26.50
lay.v.20-20.weightsBNC-2-2pospmi.7-7.pospmi	-1.48541375504	-2.41587118563	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	17.98
lay.v.20-20.weightsBNC-2-2pospmi.7-7.tScore	3.02204747671	3.00380905047	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	21.28
lay.v.20-20.weightsBNC-4-4pospmi.10-10.diceM	-4.19414472586	-3.30418103469	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	11.95
lay.v.20-20.weightsBNC-4-4pospmi.10-10.LLR	3.32115514427	3.23261110816	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	LLR	26.62
lay.v.20-20.weightsBNC-4-4pospmi.10-10.pospmi	-1.08773242808	-1.99223449007	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	17.95
lay.v.20-20.weightsBNC-4-4pospmi.10-10.tScore	0.688439416077	1.53813065843	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	20.93
lay.v.20-20.weightsBNC-4-4pospmi.2-2.diceM	-5.18375189509	1.61623558257	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	17.92
lay.v.20-20.weightsBNC-4-4pospmi.2-2.LLR	6.98881109946	12.6131257177	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	LLR	30.81
lay.v.20-20.weightsBNC-4-4pospmi.2-2.pospmi	-1.91817178744	-0.820118903072	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	18.56
lay.v.20-20.weightsBNC-4-4pospmi.2-2.tScore	-2.51089057205	6.38130374013	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	tScore	27.36
lay.v.20-20.weightsBNC-4-4pospmi.4-4.diceM	-3.31678226099	0.0366923873462	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	diceM	13.26
lay.v.20-20.weightsBNC-4-4pospmi.4-4.LLR	5.53697599456	7.73932295838	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	LLR	28.54
lay.v.20-20.weightsBNC-4-4pospmi.4-4.pospmi	-1.69755259524	-2.13212160339	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	pospmi	18.29
