_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
house.n.20-20.weightsBNC-4-4pospmi.10-10.LLR	0.258837414916	0.104296182827	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	dir_lik_stat	27.66
house.n.20-20.weightsBNC-4-4pospmi.10-10.pospmi	1.02599041596	1.18621716994	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	22.51
house.n.20-20.weightsBNC-4-4pospmi.10-10.tScore	0.540415330734	1.00323079312	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	25.01
house.n.20-20.weightsBNC-4-4pospmi.2-2.diceM	-0.0401048587916	-5.66162118196	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	0.01
house.n.20-20.weightsBNC-4-4pospmi.2-2.LLR	-0.302751410327	3.0387915295	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	dir_lik_stat	30.77
house.n.20-20.weightsBNC-4-4pospmi.2-2.pospmi	1.36823996007	1.16968272612	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	25.24
house.n.20-20.weightsBNC-4-4pospmi.2-2.tScore	-0.503303063788	-0.125111570624	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	tScore	29.30
house.n.20-20.weightsBNC-4-4pospmi.4-4.diceM	3.76694362186	-5.97573571859	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	diceM	0.03
house.n.20-20.weightsBNC-4-4pospmi.4-4.LLR	0.54927603266	-0.438893219376	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	dir_lik_stat	30.90
house.n.20-20.weightsBNC-4-4pospmi.4-4.pospmi	1.28017458017	1.01229211322	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	pospmi	23.80
house.n.20-20.weightsBNC-4-4pospmi.4-4.tScore	0.530257282308	0.637488725031	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	tScore	28.04
house.n.20-20.weightsBNC-4-4pospmi.7-7.diceM	6.50850096477	-1.89550665559	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	diceM	0.01
house.n.20-20.weightsBNC-4-4pospmi.7-7.LLR	0.333095730233	0.39852111229	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	dir_lik_stat	28.96
house.n.20-20.weightsBNC-4-4pospmi.7-7.pospmi	1.14130564954	0.981952442256	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	pospmi	23.62
house.n.20-20.weightsBNC-4-4pospmi.7-7.tScore	0.162645680829	0.894240773251	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	tScore	26.57
house.n.20-20.weightsBNC-7-7pospmi.10-10.diceM	2.05590772674	-0.025155265007	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	diceM	18.80
house.n.20-20.weightsBNC-7-7pospmi.10-10.LLR	0.0553322809681	0.445407319141	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	dir_lik_stat	27.55
house.n.20-20.weightsBNC-7-7pospmi.10-10.pospmi	0.890686275168	1.0958187532	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	pospmi	22.53
house.n.20-20.weightsBNC-7-7pospmi.10-10.tScore	0.269877548531	1.10728209271	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	tScore	25.47
house.n.20-20.weightsBNC-7-7pospmi.2-2.diceM	0.769053129613	-2.15428793246	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	diceM	24.98
house.n.20-20.weightsBNC-7-7pospmi.2-2.LLR	-1.11952534794	-1.66088618494	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	dir_lik_stat	31.48
house.n.20-20.weightsBNC-7-7pospmi.2-2.pospmi	1.37979528627	0.864125850706	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	pospmi	24.42
house.n.20-20.weightsBNC-7-7pospmi.2-2.tScore	-0.65840302109	-0.453721421326	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	tScore	30.12
house.n.20-20.weightsBNC-7-7pospmi.4-4.diceM	1.65612898316	-0.808631024133	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	diceM	21.78
house.n.20-20.weightsBNC-7-7pospmi.4-4.LLR	-0.256287322547	-0.272103300455	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	dir_lik_stat	30.72
house.n.20-20.weightsBNC-7-7pospmi.4-4.pospmi	1.23565057791	0.931223291524	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	pospmi	24.01
house.n.20-20.weightsBNC-7-7pospmi.4-4.tScore	-0.214736894976	0.752470878485	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	tScore	28.63
house.n.20-20.weightsBNC-7-7pospmi.7-7.diceM	3.65760007825	-1.57659175344	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	diceM	21.09
house.n.20-20.weightsBNC-7-7pospmi.7-7.LLR	-0.604697916542	-0.248626062163	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	dir_lik_stat	28.74
house.n.20-20.weightsBNC-7-7pospmi.7-7.pospmi	0.903457209383	0.891589177795	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	pospmi	23.10
house.n.20-20.weightsBNC-7-7pospmi.7-7.tScore	0.340832347377	1.22159215618	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	tScore	25.79
house.n.40-40.weightsBNC-2-2pospmi.10-10.diceM	1.95836396022	-2.87141284983	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	21.81
house.n.40-40.weightsBNC-2-2pospmi.10-10.LLR	0.628895847182	-0.19229435528	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	dir_lik_stat	30.36
house.n.40-40.weightsBNC-2-2pospmi.10-10.pospmi	1.66855139096	1.48120170826	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	23.39
house.n.40-40.weightsBNC-2-2pospmi.10-10.tScore	0.478588820518	0.786963500488	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	28.12
house.n.40-40.weightsBNC-2-2pospmi.2-2.diceM	0.189888799686	-2.86162134081	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	24.13
house.n.40-40.weightsBNC-2-2pospmi.2-2.LLR	-0.482477511387	-3.31803405297	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	dir_lik_stat	33.08
house.n.40-40.weightsBNC-2-2pospmi.2-2.pospmi	1.9426366343	2.75676395221	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	26.12
